Entry,0006447,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0001903,,,,,,,,,,,,2019,2016,Riserva,Chianti Riserva,DOCG,Chianti,San Benedetto,Toscana,3,20-24,Sangiovese 90% – Canaiolo 5% – Ciliegiolo 5%,Rollè di pancia di vitello al forno,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,5,24,botte grande,big oak,"Rosso rubino vivido. Dimostra compiutezza:ricordi di marasca e lampone si fondono concacao e petali di rosa, lasciando in secondopiano un lieve ricordo di sottobosco. Il gustoè caldo e tende alla morbidezza, bilanciatoegregiamente dalla spalla acida e da tanninidocili. Finale all'aroma di frutta. Fermenta inacciaio e attende per 2 anni in botte grande da30 ettolitri.",,Italy,,,
1,00001903-1,0.91,7,0.34,8,5,0.22,6,,,,2.5,,,Riserva,Chianti Riserva,DOCG,Chianti,San Benedetto,Toscana,2★-3★,20-24,Sangiovese – Canaiolo – Ciliegiolo,Cotoletta alla petroniana – Arrosto di bufalo – Arista di maiale al forno – Rollè di pancia di vitello al forno,86.0,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,8,24,botte grande,big oak,,,Italy,,,
2,0001899,,,,,,,,,,,,2018,2015,,Chianti Famalgallo,DOCG,Chianti,San Fabiano Calcinaia,Toscana,1,10-14,Sangiovese 80% – Cabernet Sauvignon 10% – Altri 10%,nd,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,25,-,-,-,,,Italy,,,
1,00001899-1,0.00,0,0.00,0,0,0.00,0,,,,1.0,,,,Chianti Famalgallo,DOCG,Chianti,San Fabiano Calcinaia,Toscana,1★,10-14,Sangiovese 80% – Cabernet Sauvignon 10% – Altri 10%,nd,79.0,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,25,-,-,-,,,Italy,,,
2,0001832,,,,,,,,,,,,2018,2015,,Chianti Il Gargaiolo,DOCG,Chianti,San Ferdinando,Toscana,3,5-9,Sangiovese 85% – Ciliegiolo 10% – Altri 5%,Coniglio fritto,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,5,6,botte grande,big oak,"Rosso rubino con riflessi porpora. Profuma  di mora e mirtillo, sottobosco e una punta di  cannella. È morbido al palato, con sapidità  e alcol equilibrato; persistenza discreta.  Fermenta in acciaio e matura in tini di rovere | troncoconici per 6 mesi. ",,Italy,,,
2,0001832,,,,,,,,,,,,2019,2016,,Chianti Il Gargaiolo,DOCG,Chianti,San Ferdinando,Toscana,3,5-9,Sangiovese 85% – Ciliegiolo 10% – Altri 5%,Maccheroni con ragù di chianina,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,6,8,botte grande,big oak,"Rosso rubino luminoso. Esibisce al naso ciliegia in confettura, fiori e foglie essiccati, su uno sfondo di terra bagnata e un pizzico di liquirizia. Ha struttura solida, gusto tendenzialmente morbido, in equilibrio  con freschezza e tannini rotondi. Lungo epilogo fruttato. Fermentazione in acciaio e maturazione in tini troncoconici di rovere di Allier da 25 ettolitri per 8 mesi. ",,Italy,,,
2,0001832,,,,,,,,,,,,2020,2017,,Chianti Il Gargaiolo,DOCG,Chianti,San Ferdinando,Toscana,3,5-9,Sangiovese 85% – Ciliegiolo 10% – Altri 5%,Arrosto di vitello ,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,6,8,botte grande,big oak,"Rubino scuro. Incipit di ciliegia e mora, per poi accennare ad alloro, sottobosco, cuoio, sigaro toscano e chiodi di garofano. La struttura tannica crea volume; la sinergia di acidità  e sapidità trascina in lunghezza con brio, e prolunga la persistenza minerale e agrumata. Fermenta in acciaio e attende in botti grandi di rovere francese per 8 mesi. ",,Italy,,,
1,00001832-1,1.02,8,1.18,27,5,0.77,20,,,,3.0,,,,Chianti Il Gargaiolo,DOCG,Chianti,San Ferdinando,Toscana,3★,5-9,Sangiovese 85% – Ciliegiolo 10% – Altri 5%,Coniglio fritto – Maccheroni con ragù di chianina – Arrosto di vitello ,86.0,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,5-6,8,botte grande,big oak,,,Italy,,,
2,0001831,,,,,,,,,,,,2018,2014,,Chianti Podere Gamba,DOCG,Chianti,San Ferdinando,Toscana,2,10-14,Sangiovese 85% – Pungitello 15%,Arista di maiale al forno,81,,81,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,8,12,botte,oak,"Rubino tenue. Naso tradizionale e immediato di ciliegia marasca e viola, poi leggera speziatura di cannella e anice. Chiudono sentori di erbe aromatiche e un tocco minerale ferroso. L'ingresso in bocca è nervoso, poi i tannini levigati aecompagnano un finale di media persistenza segnato da ritorni di ginepro. Matura in tini troncoconici di rovere francese per 12 mesi ",,Italy,,,
2,0001831,,,,,,,,,,,,2020,2016,,Chianti Podere Gamba,DOCG,Chianti,San Ferdinando,Toscana,2,10-14,Sangiovese 85% – Pungitello 15%,Tagliatelle ai funghi,81,,81,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,13,12,botte,oak,"Rosso porpora tenue. Il naso ha fragranze giovanili di violetta, ciliegia e fragolina di bosco. Ha struttura semplice, gusto equilibrato, di pronta beva. Vinificato in acciaio, matura per un anno in tini troncoconici di rovere. ",,Italy,,,
2,0001831,,,,,,,,,,,,2021,2017,,Chianti Podere Gamba,DOCG,Chianti,San Ferdinando,Toscana,1,10-14,Sangiovese 85% – Pungitello 15%,nd,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,13,12,botte,oak,,,Italy,,,
2,0001831,,,,,,,,,,,,2022,2018,,Chianti Podere Gamba,DOCG,Chianti,San Ferdinando,Toscana,2,10-14,Sangiovese 85% – Pungitello 15%,nd,82,,84,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,13,12,botte,oak,,,Italy,,,
2,0001831,,,,,,,,,,,,2023,2019,,Chianti Podere Gamba,DOCG,Chianti,San Ferdinando,Toscana,2,8-12,Sangiovese 85% – Pungitello 15%,Tagliata al pepe verde,82,,85,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,13,12,botte,oak,,,Italy,,,
1,0001831-1,0.47,4,0.38,9,2,0.25,6,,,,1.8,,,,Chianti Podere Gamba,DOCG,Chianti,San Ferdinando,Toscana,1★-2★,8-12,Sangiovese 85% – Pungitello 15%,Arista di maiale al forno – Tagliatelle ai funghi – Tagliata al pepe verde,81.0,0★,82.0,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,13k,12,botte,oak,,,Italy,,,
2,0001886,,,,,,,,,,,,2017,2014,Colli Senesi,Chianti Colli Senesi,DOCG,Chianti,San Giorgio a Lapi,Toscana,2,5-9,Sangiovese 90% – Canaiolo 10%,Gnocchi di patate con pancetta e pecorino,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,15,6+6,botte+cemento,steel+concrete,"Rosso rubino trasparente con riflessi giovanili. Fruttato e floreale al naso, esprime tipiche note di marasca e viola fresche; il bouquet si completa con un ricordo di tabacco e liquirizia. Il sorso manifesta tannini ancora scalpitanti, evidenziati grazie all'acidità. Chiusura fruttata Sosta per 6 mesi in botte grande e 6 mesi in cemento ",,Italy,,,
2,0001886,,,,,,,,,,,,2019,2016,Colli Senesi,Chianti Colli Senesi,DOCG,Chianti,San Giorgio a Lapi,Toscana,2,5-9,Sangiovese 90% – Canaiolo 10%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,15,6+6,botte+cemento,steel+concrete,,,Italy,,,
1,00001886-1,0.23,2,0.27,6,1,0.18,4,,,,2.0,,,Colli Senesi,Chianti Colli Senesi,DOCG,Chianti,San Giorgio a Lapi,Toscana,2★,5-9,Sangiovese 90% – Canaiolo 10%,Gnocchi di patate con pancetta e pecorino,82.0,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,15,6+6,botte+cemento,steel+concrete,,,Italy,,,
2,0001887,,,,,,,,,,,,2020,2012,Riserva,Chianti Riserva Ermete,DOCG,Chianti,San Giorgio a Lapi,Toscana,3,15-19,Sangiovese 80% – Teroldego 20%,Filetto di maiale scottato in salsa di fichi,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,5,18,botte media,medium oak,"Profonda tonalità di rosso rubino. Ha profumo intenso e articolato, con amarena e mora fresche in primo piano, che introducono viola appassita, timo e quindi note speziate di cannella, noce moscata e liquirizia. La bocca è impegnata da tannini sontuosi, ben integrati nel percorso gustativo del vino, dalla progressione equilibrata e sapida, con persistenza minerale e fruttata. Dopo la vinificazione in acciaio, matura per 18 mesi in botti di rovere da 5 e 10 ettolitri. ",,Italy,,,
2,0001887,,,,,,,,,,,,2021,2013,Riserva,Chianti Riserva Ermete,DOCG,Chianti,San Giorgio a Lapi,Toscana,3,15-19,Sangiovese 80% – Teroldego 20%,Rollè di vitello ,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,5,18,botte media,medium oak,"Rubino quasi impenetrabile. Deciso all'olfatto, si apre su sentori di frutti di bosco in confettura e ciliegia sotto spirito, poi note floreali di rosa leggermente appassita e finale ferroso. Caldo e strutturato al sorso, con tannini vellutati  che accompagnano una chiusura di media persistenza. Matura in tonneau per 18 mesi ",,Italy,,,
1,00001887-1,0.68,6,0.32,7,4,0.21,5,,,,3.0,,,Riserva,Chianti Riserva Ermete,DOCG,Chianti,San Giorgio a Lapi,Toscana,3★,15-19,Sangiovese 80% – Teroldego 20%,Filetto di maiale scottato in salsa di fichi – Rollè di vitello ,86.0,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,5,18,botte media,medium oak,,,Italy,,,
2,0001879,,,,,,,,,,,,2018,2015,,Chianti,DOCG,Chianti,Sangervasio,Toscana,2,10-14,Sangiovese 100%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,10,-,-,-,,,Italy,,,
2,0001879,,,,,,,,,,,,2019,2016,,Chianti,DOCG,Chianti,Sangervasio,Toscana,1,10-14,Sangiovese 100%,nd,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,30,-,-,-,,,Italy,,,
1,00001879-1,0.12,1,0.08,2,1,0.05,1,,,,1.5,,,,Chianti,DOCG,Chianti,Sangervasio,Toscana,1★-2★,10-14,Sangiovese 100%,nd,79.0,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,10-30,-,-,-,,,Italy,,,
2,0001878,,,,,,,,,,,,2018,2015,Riserva,Chianti Riserva,DOCG,Chianti,Sangervasio,Toscana,2,15-19,Sangiovese 100%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,4,-,-,-,,,Italy,,,
1,00001878-1,0.12,1,0.06,1,1,0.04,1,,,,2.0,,,Riserva,Chianti Riserva,DOCG,Chianti,Sangervasio,Toscana,2★,15-19,Sangiovese 100%,nd,82.0,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,4,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2018,2016,,Chianti Campoluce,DOCG,Chianti,Sensi,Toscana,2,5-9,Sangiovese 100%,Coniglio alla cacciatora,81,,81,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,27,6,acciaio,steel,"Rosso rubino con riflessi violacei. Si riconoscela gioventù nei toni dei frutti di bosco rossi, confragolina di bosco in primo piano circondatada erbe mediterranee, un tocco di pepe biancoe chiodi di garofano che danno brio all'olfatto.Bocca succosa, tanta freschezza e un tanninotimido che avvolge il palato. Adeguata ecoerente la persistenza, con un ricordo di fruttasotto spirito. Matura in acciaio per 6 mesi eriposa in bottiglia per 3.",,Italy,,,
2,0001907,,,,,,,,,,,,2020,2018,,Chianti Campoluce,DOCG,Chianti,Sensi,Toscana,2,5-9,Sangiovese 100%,nd,81,,81,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,27,6,acciaio,steel,,,Italy,,,
2,0001907,,,,,,,,,,,,2023,2021,,Chianti Campoluce,DOCG,Chianti,Sensi,Toscana,2,4-8,Sangiovese 100%,Tigelle e salumi,81,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,200,6,acciaio,steel,,,Italy,,,
1,0001907-1,0.35,3,0.47,11,2,0.31,8,,,,2.0,,,,Chianti Campoluce,DOCG,Chianti,Sensi,Toscana,2★,4-8,Sangiovese 100%,Tigelle e salumi – Coniglio alla cacciatora,81.0,0★,81.3,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,200k,6,acciaio,steel,,,Italy,,,
2,0001906,,,,,,,,,,,,2020,2016,Riserva,Chianti Riserva Dal Campo,DOCG,Chianti,Sensi,Toscana,2,5-9,Sangiovese 80% – Canaiolo 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,50,6+14,acciaio+botte,steel+oak,,,Italy,,,
2,0001906,,,,,,,,,,,,2021,2017,Riserva,Chianti Riserva Dal Campo,DOCG,Chianti,Sensi,Toscana,2,5-9,Sangiovese 80% – Canaiolo 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14,50,6+14,acciaio+botte,steel+oak,,,Italy,,,
2,0001906,,,,,,,,,,,,2022,2018,Riserva,Chianti Riserva Dal Campo,DOCG,Chianti,Sensi,Toscana,2,5-9,Sangiovese 80% – Canaiolo 20%,nd,82,,84,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,50,6+14,acciaio+botte,steel+oak,,,Italy,,,
2,0001906,,,,,,,,,,,,2023,2019,Riserva,Chianti Riserva Dal Campo,DOCG,Chianti,Sensi,Toscana,2,6-10,Sangiovese 80% – Canaiolo 20%,Costolette di maiale alla brace,82,,85,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,50,6+14,acciaio+botte,steel+oak,,,Italy,,,
1,0001906-1,0.46,4,0.47,11,2,0.31,8,,,,2.0,,,Riserva,Chianti Riserva Dal Campo,DOCG,Chianti,Sensi,Toscana,2★,6-10,Sangiovese 80% – Canaiolo 20%,Costolette di maiale alla brace,82.0,0★,83.3,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,50k,6+14,acciaio+botte,steel+oak,,,Italy,,,
2,0001905,,,,,,,,,,,,2018,2016,Riserva,Chianti Riserva Vinciano,DOCG,Chianti,Sensi,Toscana,2,15-19,Sangiovese 80% – Altri 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,15,4,6+12,acciaio+botte,steel+oak,,,Italy,,,
2,0001905,,,,,,,,,,,,2019,2017,Riserva,Chianti Riserva Vinciano,DOCG,Chianti,Sensi,Toscana,2,15-19,Sangiovese 80% – Altri 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,15,4,6+12,acciaio+botte,steel+oak,,,Italy,,,
2,0001905,,,,,,,,,,,,2020,2018,Riserva,Chianti Riserva Vinciano,DOCG,Chianti,Sensi,Toscana,2,15-19,Sangiovese 80% – Altri 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,15,8,6+12,acciaio+botte,steel+oak,,,Italy,,,
2,0001905,,,,,,,,,,,,2023,2021,Riserva,Chianti Riserva Vinciano,DOCG,Chianti,Sensi,Toscana,2,17-21,Sangiovese 80% – Altri 20%,Gnocchi al ragù,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,15,20,6+12,acciaio+botte,steel+oak,,,Italy,,,
1,0001905-1,0.46,4,0.20,5,2,0.13,3,,,,2.0,,,Riserva,Chianti Riserva Vinciano,DOCG,Chianti,Sensi,Toscana,2★,17-21,Sangiovese 80% – Altri 20%,Gnocchi al ragù,82.0,0★,82.0,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,15,20k,6+12,acciaio+botte,steel+oak,,,Italy,,,
2,0001907,,,,,,,,,,,,2020,2017,Superiore,Chianti Superiore Vegante Biologico,DOCG,Chianti,Sensi,Toscana,2,5-9,Sangiovese 90% – Canaiolo 10%,nd,80,,80,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,40,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2021,2018,Superiore,Chianti Superiore Vegante Biologico,DOCG,Chianti,Sensi,Toscana,1,5-9,Sangiovese 90% – Canaiolo 10%,nd,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,40,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2023,2020,Superiore,Chianti Superiore Vegante Biologico,DOCG,Chianti,Sensi,Toscana,1,7-11,Sangiovese 90% – Canaiolo 10%,Tagliatelle al ragù,79,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,100,-,-,-,,,Italy,,,
1,0001907-1,0.12,1,0.11,3,1,0.07,2,,,,1.3,,,Superiore,Chianti Superiore Vegante Biologico,DOCG,Chianti,Sensi,Toscana,1★-2★,7-11,Sangiovese 90% – Canaiolo 10%,Tagliatelle al ragù – ,79.3,0★,80.3,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,100k,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2018,2016,,Chianti Vinciano,DOCG,Chianti,Sensi,Toscana,1,10-14,Sangiovese 80% – Canaiolo 20%,nd,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,20,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2020,2018,,Chianti Vinciano,DOCG,Chianti,Sensi,Toscana,2,10-14,Sangiovese 80% – Canaiolo 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,20,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2021,2019,,Chianti Vinciano,DOCG,Chianti,Sensi,Toscana,2,10-14,Sangiovese 80% – Canaiolo 20%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,20,-,-,-,,,Italy,,,
2,0001907,,,,,,,,,,,,2023,2021,,Chianti Vinciano,DOCG,Chianti,Sensi,Toscana,2,12-16,Sangiovese 80% – Canaiolo 20%,Passatelli in brodo,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,20,-,-,-,,,Italy,,,
1,0001907-1,0.35,3,0.20,5,2,0.13,3,,,,1.8,,,,Chianti Vinciano,DOCG,Chianti,Sensi,Toscana,1★-2★,12-16,Sangiovese 80% – Canaiolo 20%,Passatelli in brodo,81.3,0★,81.3,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,14.5,20k,-,-,-,,,Italy,,,
2,0001830,,,,,,,,,,,,2020,2017,Colline Pisane,Chianti Colline Pisane Podere Il Ceno,DOCG,Chianti,Sorelle Palazzi,Toscana,2,10-14,Sangiovese 90% – Canaiolo 5% – Malvasia nera 5%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,12,-,-,-,,,Italy,,,
1,00001830-1,0.12,1,0.08,2,1,0.05,1,,,,2.0,,,Colline Pisane,Chianti Colline Pisane Podere Il Ceno,DOCG,Chianti,Sorelle Palazzi,Toscana,2★,10-14,Sangiovese 90% – Canaiolo 5% – Malvasia nera 5%,nd,82.0,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,12,-,-,-,,,Italy,,,
2,0001828,,,,,,,,,,,,2019,2016,Colline Pisane – Riserva,Chianti Colline Pisane Riserva,DOCG,Chianti,Sorelle Palazzi,Toscana,3,15-19,Sangiovese 90% – Canaiolo 5% – Colorino 5%,Fettuccine con ragù di coniglio,86,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,3,24,botte media,medium oak,"Granato di bella lucentezza. Al naso giungono sentori di marasca, ribes, chiodi di garofano, humus e rilievi di cacao e liquirizia, con chiusura che vira su tracce terziarie. Al gusto la trama tannica è in evidenza, robusta ma non rugosa, in via di completa integrazione. Finale sapido e persistente. Matura per 24 mesi in tonneau ",,Italy,,,
1,00001828-1,0.34,3,0.16,4,2,0.11,3,,,,3.0,,,Colline Pisane – Riserva,Chianti Colline Pisane Riserva,DOCG,Chianti,Sorelle Palazzi,Toscana,3★,15-19,Sangiovese 90% – Canaiolo 5% – Colorino 5%,Fettuccine con ragù di coniglio,86.0,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,3,24,botte media,medium oak,,,Italy,,,
2,0001829,,,,,,,,,,,,2019,2016,Colline Pisane,Chianti Superiore,DOCG,Chianti,Sorelle Palazzi,Toscana,3,10-14,Sangiovese 100%,Pici cavolo nero guanciale e pecorino,85,,85,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14,4,12,botte media,medium oak,"Rubino con fiammeggianti riflessi granato.  Si presenta con profumi ben composti  di amarene, succo di melograno e viola mammola, cui fanno seguito effluvi mentolati e boisé che si affacciano con discrezione. In bocca è caldo e forte di tannini ben estratti robusto e mediamente persistente. Matura per 12 mesi in tonneau. ",,Italy,,,
2,0001829,,,,,,,,,,,,2020,2017,Colline Pisane,Chianti Superiore,DOCG,Chianti,Sorelle Palazzi,Toscana,2,10-14,Sangiovese 100%,Arista di maiale in porchetta,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14,3,12,botte media,medium oak,"Rubino mediamente concentrato. Bouquet tratteggiato da profumi floreali di iris e glicine, intrecciati da un sottile filo di pepe bianco e anguria. Il gusto indugia molto sulla ricca tessitura tannica, ancora non del tutto integrata. Mediamente persistente. Sosta per 12 mesi in tonneau. ",,Italy,,,
1,0001829-1,0.45,4,0.31,7,2,0.20,5,,,,2.5,,,Colline Pisane,Chianti Superiore,DOCG,Chianti,Sorelle Palazzi,Toscana,2★-3★,10-14,Sangiovese 100%,Pici cavolo nero guanciale e pecorino – Arista di maiale in porchetta,83.5,0★,83.5,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,14,3k,12,botte media,medium oak,,,Italy,,,
2,0001908,,,,,,,,,,,,2021,2018,,Chianti Bacco Felice,DOCG,Chianti,Tenuta Canto Alla Moraia,Toscana,2,15-19,Sangiovese 80% – Canaiolo 10% – Malvasia Nera 10%,nd,81,,81,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,18,6,acciaio,steel,,,Italy,,,
2,0001908,,,,,,,,,,,,2022,2019,,Chianti Bacco Felice,DOCG,Chianti,Tenuta Canto Alla Moraia,Toscana,2,20-24,Sangiovese 80% – Canaiolo 10% – Malvasia Nera 10%,nd,81,,81,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,15,6,acciaio,steel,,,Italy,,,
1,0001908-1,0.23,2,0.09,2,1,0.06,1,,,,2.0,,,,Chianti Bacco Felice,DOCG,Chianti,Tenuta Canto Alla Moraia,Toscana,2★,20-24,Sangiovese 80% – Canaiolo 10% – Malvasia Nera 10%,nd,81.0,0★,81.0,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,15k,6,acciaio,steel,,,Italy,,,
2,0006435,,,,,,,,,,,,2023,2019,,Chianti Ser Filippo,DOCG,Chianti,Tenuta Canto Alla Moraia,Toscana,2,8-12,Sangiovese 80% – Canaiolo 10% – Malvasia Nera 10%,Straccetti di vitello al rosmarino,81,,86,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,1,-,-,-,,,Italy,,,
1,0006435-1,0.12,1,0.09,2,1,0.06,2,,,,2.0,NEW,,,Chianti Ser Filippo,DOCG,Chianti,Tenuta Canto Alla Moraia,Toscana,2★,8-12,Sangiovese 80% – Canaiolo 10% – Malvasia Nera 10%,Straccetti di vitello al rosmarino,81.0,0★,86.0,nd,nd,Toscana Sangiovese,,Rosso fermo,Red Wine,13,1k,-,-,-,,,Italy,,,
2,0001868,,,,,,,,,,,,2020,2017,,Chianti Castiglioni,DOCG,Chianti,Tenuta Castiglioni,Toscana,1,15-19,Sangiovese 90% – Altri 10%,Risotto al piccione,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,900,6,acciaio,steel,"Porpora acceso. Riconoscimenti di lampone, fragolina, ribes rosso, violetta e ventate minerali. Bocca scorrevole: una vena acida esalta i tannini vivaci, incoraggiando un secondo sorso. Sosta per 6 mesi in acciaio, ",,Italy,,,
1,00001868-1,0.00,0,0.00,0,0,0.00,0,,,,1.0,,,,Chianti Castiglioni,DOCG,Chianti,Tenuta Castiglioni,Toscana,1★,15-19,Sangiovese 90% – Altri 10%,Risotto al piccione,79.0,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,900,6,acciaio,steel,,,Italy,,,
2,0001909,,,,,,,,,,,,2019,2016,Montalbano,Chianti Montalbano,DOCG,Chianti,Tenuta Di Artimino,Toscana,2,10-14,Sangiovese 80% – Canaiolo 10% – Colorino 10%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,100,6,acciaio,steel,,,Italy,,,
2,0001909,,,,,,,,,,,,2020,2017,Montalbano,Chianti Montalbano,DOCG,Chianti,Tenuta Di Artimino,Toscana,2,10-14,Sangiovese 80% – Canaiolo 10% – Colorino 10%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13,20,6,acciaio,steel,,,Italy,,,
2,0001909,,,,,,,,,,,,2021,2018,Montalbano,Chianti Montalbano,DOCG,Chianti,Tenuta Di Artimino,Toscana,2,10-14,Sangiovese 80% – Canaiolo 10% – Colorino 10%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,20,6,acciaio,steel,,,Italy,,,
2,0001909,,,,,,,,,,,,2022,2019,Montalbano,Chianti Montalbano,DOCG,Chianti,Tenuta Di Artimino,Toscana,2,10-14,Sangiovese 80% – Canaiolo 10% – Colorino 10%,nd,82,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,20,6,acciaio,steel,,,Italy,,,
1,00001909-1,0.46,4,0.31,7,2,0.20,5,,,,2.0,,,Montalbano,Chianti Montalbano,DOCG,Chianti,Tenuta Di Artimino,Toscana,2★,10-14,Sangiovese 80% – Canaiolo 10% – Colorino 10%,nd,82.0,,82,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,20-100,6,acciaio,steel,,,Italy,,,
2,0001910,,,,,,,,,,,,2021,2019,,Chianti,DOCG,Chianti,Tenuta Di Colle Alberti,Toscana,1,3-7,Sangiovese 80% – Canaiolo 10% – Colorino 10%,Pappardelle ai funghi porcini,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,4,7,cemento,concrete,"Rubino vivace. Tutto fragola e albicocca alnaso, con un sottile richiamo di tè verde,macchia mediterranea. Gusto semplice e difacile beva, convince per l'agilità, la perfettaacidità e il tannino delicato. Chiusura di mediapersistenza. Fermenta in acciaio e riposa per 7mesi in cemento.",,Italy,,,
2,0001910,,,,,,,,,,,,2022,2020,,Chianti,DOCG,Chianti,Tenuta Di Colle Alberti,Toscana,1,3-7,Sangiovese 80% – Canaiolo 10% – Colorino 10%,nd,79,,79,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,13.5,4,18,botte,oak,,,Italy,,,
2,0001910,,,,,,,,,,,,2023,2021,,Chianti,DOCG,Chianti,Tenuta Di Colle Alberti,Toscana,1,3-7,Sangiovese 80% – Canaiolo 10% – Colorino 10%,Tagliere di salumi,79,,80,,na,Toscana Sangiovese,,Rosso fermo,Red Wine,14,4,18,botte,oak,,,Italy,,,
