Entry,0006160,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0002824,,,,,,,,,,,,,2012,Riserva,Trento Riserva Brut Monfort,DOC,Trento,Cantine Monfort Maso Cantanghel,Trentino,2,20-24,Chardonnay 80% – Pinot nero 20%,nd,84,2,84,nd,nd,,,Bianco spumante,Sparkling White,12.5,2,-,-,-,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002824,,,,,,,,,,,,,2013,Riserva,Trento Riserva Brut Monfort,DOC,Trento,Cantine Monfort Maso Cantanghel,Trentino,2,20-24,Chardonnay 80% – Pinot nero 20%,nd,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12.5,2,-,-,-,,,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002824-1,0.57,3,0.14,5,,,,,,,2.3,,,Riserva,Trento Riserva Brut Monfort,DOC,Trento,Cantine Monfort Maso Cantanghel,Trentino,2★-3★,20-24,Chardonnay 80% – Pinot nero 20%,Polenta di patate e tosela – ,83.7,2★-3★,83.7,nd,nd,,,Bianco spumante,Sparkling White,12.5,2k-3k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002739,,,,,,,,,,,,2022,2014,Riserva,Trento Riserva Extra Brut Le General Dallemagne,DOC,Trento,Cantine Monfort Maso Cantanghel,Trentino,3,25-29,Chardonnay 80% – Pinot nero 20%,nd,87,3,87,nd,nd,,,Bianco spumante,Sparkling White,12.5,2,10+64,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002739,,,,,,,,,,,,2023,2015,Riserva,Trento Riserva Extra Brut Le General Dallemagne,DOC,Trento,Cantine Monfort Maso Cantanghel,Trentino,5,28-32,Chardonnay 80% – Pinot nero 20%,Risotto agli scampi,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12.5,3,10+64,acciaio/botte+sur lie,steel/oak+sur lie,"scintiliante glallo paglierino nga durata. Tra fiori di tarassaco e tiglio, Il naso si tratteggia su presenze di mela verde, pesca blanca e tracce di panificazione e blscotti al burro. Progressione dinamica per un equiliorio raffinato e un finale di lunga durati  ",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002739-1,3.32,19,0.62,20,,,,,,,4.0,,,Riserva,Trento Riserva Extra Brut Le General Dallemagne,DOC,Trento,Cantine Monfort Maso Cantanghel,Trentino,3★-5★,28-32,Chardonnay 80% – Pinot nero 20%,Risotto agli scampi,89.0,3★-5★,89.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,3k,10+64,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002740,,,,,,,,,,,,2017,2011,,Trento Brut Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,10-14,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002740,,,,,,,,,,,,2018,2013,,Trento Brut Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002740,,,,,,,,,,,,2021,2016,,Trento Brut Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,15-19,Chardonnay 100%,Fiori di zucchina ripieni di ricotta al burro,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,6+36,acciaio+sur lie,steel+sur lie,"Giallo paglierino vivace con sfumature dorate.Catenelle di bollicine fini e persistenti esaltanoricordi di ginestra, biancospino, pesca gialla,limone e mandorla, accanto a una delicatafragranza di crosta di pane. Cremoso al palato,di decisa freschezza e gradevole sapidità;progressione equilibrata e di buona struttura.Appagante il finale. Riposa in bottiglia sui lievitiper 36 mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0002740,,,,,,,,,,,,2022,2017,,Trento Brut Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,15-19,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002740,,,,,,,,,,,,2023,2018,,Trento Brut Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,14-18,Chardonnay 100%,Risotto ai porcini,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002740-1,1.69,9,0.59,19,,,,,,,3.0,,,,Trento Brut Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3★,14-18,Chardonnay 100%,Fiori di zucchina ripieni di ricotta al burro – Risotto ai porcini,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k,6+36,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002741,,,,,,,,,,,,2022,2017,,Trento Brut Altemasi Blanc De Noirs,DOC,Trento,Cavit Altemasi,Trentino,3,30-34,Pinot nero 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002741,,,,,,,,,,,,2023,2018,,Trento Brut Altemasi Blanc De Noirs,DOC,Trento,Cavit Altemasi,Trentino,3,31-34,Pinot nero 100%,Fusilli di kamut al ragù di faraona,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002741-1,0.68,4,0.12,4,,,,,,,3.0,,,,Trento Brut Altemasi Blanc De Noirs,DOC,Trento,Cavit Altemasi,Trentino,3★,31-34,Pinot nero 100%,Fusilli di kamut al ragù di faraona,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002836,,,,,,,,,,,,2017,2008,,Trento Pas Dose Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,35-39,Chardonnay 60% – Pinot nero 40%,Risotto zucchine e gamberetti,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,3,84,sur lie,steel+sur lie,"Fine e generoso il perlage, persistentel'effervescenza. Bouquet intenso efragrante, con prevalenza di profumifreschi, pompelmo e biancospino, melagolden e crosta di pane. Cenni fragrantidi tostatura appagano in chiusura. Cosìil gusto, affilato e snello, non cede amorbidezze e rimane pulito sino al finalesapido. Sosta sui lieviti per 84 mesi;parte della cuvée fermenta in barriqueusate.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002836,,,,,,,,,,,,2018,2010,,Trento Pas Dose Altemasi,DOC,Trento,Cavit Altemasi,Trentino,4,30-34,Chardonnay 60% – Pinot nero 40%,Quiche alle verdure,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,60,sur lie,steel+sur lie,"Paglierino intenso dal perlage fine e incessante.Tavolozza olfattiva dai toni suadenti: garbaticenni di pasticceria fanno da sfondo a sentoripiù speziati, ricordi di mela golden e crosta dipane. L'entrata è fresca e il sorso sottile maprofondo, di grande impatto, grazie alla lungamaturazione sui lieviti di oltre 60 mesi. Il finalecoerente è affilato e rigoroso, dotato di sapidità.",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002836,,,,,,,,,,,,2019,2012,,Trento Pas Dose Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,30-34,Chardonnay 60% – Pinot nero 40%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002836,,,,,,,,,,,,2020,2013,,Trento Pas Dose Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,30-34,Chardonnay 60% – Pinot nero 40%,Merluzzo al vapore con patate novelle,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,36,sur lie,steel+sur lie,"Lucente paglierino con vivaci bollicinenumerose e durature. Penetranti profumifruttati di pera williams, pesca bianca e scorzadi cedro, con sentori di pan brioche. Sorsodeciso, ben equilibrato e di grande pulizia, in cuifreschezza e sapidità conducono a un finalecoerente e di lunga durata. Sosta sui lieviti 60mesi",,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002836,,,,,,,,,,,,2023,2017,,Trento Pas Dose Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3,36-40,Chardonnay 60% – Pinot nero 40%,Tartare di gamberi,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002836-1,2.36,13,0.35,11,,,,,,,3.2,,,,Trento Pas Dose Altemasi,DOC,Trento,Cavit Altemasi,Trentino,3★-4★,36-40,Chardonnay 60% – Pinot nero 40%,Risotto zucchine e gamberetti – Quiche alle verdure – Merluzzo al vapore con patate novelle – Tartare di gamberi,87.0,3★-4★,87.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002776,,,,,,,,,,,,2017,2009,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,4,35-39,Chardonnay 70% – Pinot nero 30%,Tagliata di tonno,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,12,12,72,sur lie,steel+sur lie,"Luminoso e brillante paglierino, coneffervescenza minuta e continuaEvoluzione e complessità sono i trattidell'olfatto, caratterizzato da fruttamatura, erbe aromatiche, cedro canditoe macedonia esotica. Delicate note dilievito accompagnano cenni di vanigliae pasticceria. limmediata freschezzalascia il posto a una gradita cremositàin un crescendo morbido. Strutturatoe solido, ha una chiusura molto lunga.Matura sui lieviti per 72 mesi; passaggioin barrique per una parte della cuvée",,Italy,Vintage,Traditional/Classic method,Brut
2,0002776,,,,,,,,,,,,2018,2010,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,4,35-39,Chardonnay 70% – Pinot nero 30%,Tortel di patate e lardo di Colonnata,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,72,sur lie,steel+sur lie,"Giallo paglierino dai riflessi luminosi checoronano un brioso perlage. Intense sensazionidi lievito, pasticceria, agrumi e frutta giallaaprono il bouquet, che si arricchisce ditoni minerali e speziati. Il sorso è piuttostomorbido, equilibrato da un'invitante freschezzasoprattutto in entrata. La struttura è ampia,dalla chiusura lunga e sapida. Sosta sui lievitiper 72 mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0002776,,,,,,,,,,,,2019,2011,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,5,35-39,Chardonnay 70% – Pinot nero 30%,Spatzle con burro speck e grana,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,72,sur lie,steel+sur lie,"Giallo paglierino brillante, solcato da catenelleminutissime a formare un raffinato perlage.Il bouquet è intenso, con ampia disponibilitàdi fiori e frutta a polpa bianca, accompagnatida scorzette di arancia e mandarino, vanigliae fragranze di pasticceria. Entra in boccacon decisa vivacità, poi si fa cremoso ecoinvolgente, senza mai perdere il proprionerbo, grazie a una scia sapida che prolungala persistenza; finale dal retrogusto agrumato.Parte della massa fermenta in legno. Maturasui lieviti per 70 mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0002776,,,,,,,,,,,,2020,2012,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,4,35-39,Chardonnay 70% – Pinot nero 30%,Sushi,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,72,sur lie,steel+sur lie,"Giallo paglierino con riflessi verdolini, dalperlage persistente e minutissimo. Al nasoemergono sensazioni di mela renetta,pesca bianca, buccia di cedro candito,crema pasticciera e un soffio di idrocarburo,accompagnato da mandorla tostata. Lasinergia tra morbidezza e freschezza incantail palato, mostrando al contempo profonditàed eleganza. Chiusura di lunga durata. Dopoun passaggio in legno, riposa sui lieviti per 72mesi.",,Italy,Vintage,Traditional/Classic method,Brut
2,0002776,,,,,,,,,,,,2021,2013,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,4,40-44,Chardonnay 70% – Pinot nero 30%,Strozzapreti con polpa di granchio al limone,90,4,90,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,72,sur lie,steel+sur lie,"Giallo paglierino dal perlage persistente.Entusiasma per i profumi di fiori di camomilla,mela candita, cedro, erbe aromatiche e dolcida forno. Note gustative e olfattive sonoperfettamente coerenti; al palato ritroviamole sensazioni avvolgenti della frutta arricchiteda richiami di pasticceria. La freschezza sicombina con sapidità e morbidezza. Gradevolefinale caratterizzato da richiami iodati. Unaparte fermenta e matura in piccole botti dirovere francese, il tutto affina in bottiglia suilieviti per 70 mesi",,Italy,Vintage,Traditional/Classic method,Brut
2,0002776,,,,,,,,,,,,2023,2015,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,5,42-46,Chardonnay 70% – Pinot nero 30%,Maltagliati con fiori di zucca e gamberetti,92,5,92,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,72,sur lie,steel+sur lie,"Giallo paglierino dal perlage encomiabile. Intensa e varla La personalità olfattiva che sì annuncia con memorle di fiori di camomilla, santoreggla, scorza di clementina candita e pasticceria da forno. L'ingresso In bocca è signorile, favorito da uno splendido affato fresco-sapido. Persistenza assicurata.  ",,Italy,Vintage,Traditional/Classic method,Brut
1,0002776-1,9.97,56,1.27,41,,,,,,,4.3,,,Riserva,Trento Riserva Brut Altemasi Graal,DOC,Trento,Cavit Altemasi,Trentino,4★-5★,42-46,Chardonnay 70% – Pinot nero 30%,Tagliata di tonno – Tortel di patate e lardo di Colonnata – Spatzle con burro speck e grana – Sushi – Strozzapreti con polpa di granchio al limone – Maltagliati con fiori di zucca e gamberetti,90.3,4★-5★,90.3,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k,72,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002742,,,,,,,,,,,,,2016,,Trento Extra Brut 708 Chilometri,DOC,Trento,Cembrani,Trentino,3,30-34,Chardonnay 100%,Gnocchi alla parigina,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,1,10+40,acciaio+sur lie,steel+sur lie,"Paglierino lucente dal perlage fitto e costante. Emergono all'ol- fatto fragranze di mela e pesca bianca, cui seguono sentori di tiglio e bergamotto. Palato all'insegna della cremosità, cui fa da contraltare un'invidiabile freschezza. Finale di carattere con scia sapida.",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002742-1,0.34,2,0.06,2,,,,,,,3.0,,,,Trento Extra Brut 708 Chilometri,DOC,Trento,Cembrani,Trentino,3★,30-34,Chardonnay 100%,Gnocchi alla parigina,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,13,1k,10+40,acciaio+sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002773,,,,,,,,,,,,2021,2021,,Trento Brut,DOC,Trento,Cesarini Sforza,Trentino,3,15-19,Chardonnay 100%,Verdure in tempura,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,80,10+30,acciaio+sur lie,steel+sur lie,"Giallo dorato dal perlage fine. Profumi di mela,agrumi, biancospino e gelsomino si intreccianoa nuance di pasticceria fresca. Al gusto labuona struttura e la freschezza lo rendonogradevole e appagante, con un buon finalesapido. Maturazione in acciaio per 10 mesi eaffinamento sui lieviti in bottiglia per ulteriori30",,Italy,Sans Année,Traditional/Classic method,Brut
2,0002773,,,,,,,,,,,,2023,2023,,Trento Brut,DOC,Trento,Cesarini Sforza,Trentino,3,27-31,Chardonnay 100%,Culatello di zibello e gnocco fritto,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,80,10+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0002773-1,0.68,4,0.13,4,,,,,,,3.0,,,,Trento Brut,DOC,Trento,Cesarini Sforza,Trentino,3★,27-31,Chardonnay 100%,Verdure in tempura – Culatello di zibello e gnocco fritto,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,80k,10+30,acciaio+sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002878,,,,,,,,,,,,,2012,,Trento Brut Tridentum,DOC,Trento,Cesarini Sforza,Trentino,3,25-29,Chardonnay 80% – Pinot nero 20%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,100,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002878-1,0.34,2,0.07,2,,,,,,,3.0,,,,Trento Brut Tridentum,DOC,Trento,Cesarini Sforza,Trentino,3★,25-29,Chardonnay 80% – Pinot nero 20%,nd,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,100k,-,-,-,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002745,,,,,,,,,,,,2021,2015,,Trento Dosaggio Zero 1673 Noir Nature,DOC,Trento,Cesarini Sforza,Trentino,3,30-34,Pinot nero 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,8,48,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002745,,,,,,,,,,,,2023,2017,,Trento Dosaggio Zero 1673 Noir Nature,DOC,Trento,Cesarini Sforza,Trentino,3,28-32,Pinot nero 100%,nd,85,3,85,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,48,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
1,0002745-1,0.68,4,0.13,4,,,,,,,3.0,,,,Trento Dosaggio Zero 1673 Noir Nature,DOC,Trento,Cesarini Sforza,Trentino,3★,28-32,Pinot nero 100%,nd,85.5,3★,85.5,nd,nd,,,Bianco spumante,Sparkling White,12.5,10k,48,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Pas Dosé
2,0002744,,,,,,,,,,,,2020,2009,Riserva,Trento Riserva Brut Aquila Reale,DOC,Trento,Cesarini Sforza,Trentino,3,40-44,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,8,90,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002744,,,,,,,,,,,,2021,2010,Riserva,Trento Riserva Brut Aquila Reale,DOC,Trento,Cesarini Sforza,Trentino,3,40-44,Chardonnay 100%,Tartare di salmone al pepe rosa,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,8,90,sur lie,steel+sur lie,"Giallo paglierino vivido puntinato da minutebollicine. Il naso è conquistato da nuancedi susina, mela renetta, fiori di campo ecamomilla, per poi lasciare spazio a percezionidi miele, frutta candita e cioccolato bianco; iltutto è completato da delicate sfumature difragrante crosta di pane e pasticceria. In boccai ritorni leggeri di miele sono accompagnati daviva freschezza che ben si alterna con sapiditàe morbidezza. Finale molto persistente con unaccennato tocco agrumato. Lunga permanenzasui lieviti in bottiglia per 90 mesi,",,Italy,Vintage,Traditional/Classic method,Brut
2,0002744,,,,,,,,,,,,2022,2011,Riserva,Trento Riserva Brut Aquila Reale,DOC,Trento,Cesarini Sforza,Trentino,3,40-44,Chardonnay 100%,nd,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,8,90,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002744,,,,,,,,,,,,2023,2012,Riserva,Trento Riserva Brut Aquila Reale,DOC,Trento,Cesarini Sforza,Trentino,3,38-42,Chardonnay 100%,Filetto di dentice in crosta di patate,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,7,90,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0002744-1,1.35,8,0.19,6,,,,,,,3.0,,,Riserva,Trento Riserva Brut Aquila Reale,DOC,Trento,Cesarini Sforza,Trentino,3★,38-42,Chardonnay 100%,Tartare di salmone al pepe rosa – Filetto di dentice in crosta di patate,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,7k,90,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002743,,,,,,,,,,,,2018,2009,Riserva,Trento Riserva Extra Brut 1673,DOC,Trento,Cesarini Sforza,Trentino,3,40-44,Chardonnay 100%,Gnocchi di patate ripieni alle prugne,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,12.5,15,60,sur lie,steel+sur lie,"Paglierino brillante con effervescenzaraffinata. Sprigiona fragranze di panbiscotto e brioche, arricchite da slancifloreali, frutta in macedonia e polveredi caffè. Conferma il suo stile eleganteal palato: il sorso è fresco e morbidoall'unisono e il perlage contribuisce aesaltarne l'avvolgenza. Parte della cuvéematura in barrique. Sui lieviti per 60mesi. Proviene da vigneti selezionati inVal di Cembra posti sopra i 500 metri.",,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002743,,,,,,,,,,,,2021,2012,Riserva,Trento Riserva Extra Brut 1673,DOC,Trento,Cesarini Sforza,Trentino,5,20-24,Chardonnay 100%,Tagliolini all'astice,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,10+60,acciaio/botte+sur lie,steel/oak+sur lie,"Giallo paglierino brillante coronato da catenelleraffinate e persistenti. Una decisa intensitàe complessità olfattiva ne caratterizzanoil meraviglioso profilo sensoriale: melagolden, susina gialla, pera williams,mandorla e nocciola, cedro candito, con unsusseguirsi di accattivanti profumi di cremapasticciera, vaniglia e cannella. Il palato è instraordinario equilibrio tra la cremosità e lanatura fresco-sapida. ll finale esalta tutte lecaratteristiche in piacevole armonia. Maturaper 10 mesi sia in acciaio sia in legno, poiriposa sui lieviti per 60 mesi",,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002743,,,,,,,,,,,,2022,2013,Riserva,Trento Riserva Extra Brut 1673,DOC,Trento,Cesarini Sforza,Trentino,5,25-29,Chardonnay 100%,Maltagliati al ragù bianco di coniglio,91,5,91,nd,nd,,,Bianco spumante,Sparkling White,12.5,10,10+60,acciaio/botte+sur lie,steel/oak+sur lie,"Giallo paglierino brillante con lampi oro. Un sinuoso preludio di cedro e pesca bianca, ammiccanti richiami di crosta di pane, miele d'acacia e camomilla. L'infrastruttura gustativa e l'elevata bevibilità sono la dimostrazione del gran carattere di questo Me- todo Classico.",,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0002743,,,,,,,,,,,,2023,2014,Riserva,Trento Riserva Extra Brut 1673,DOC,Trento,Cesarini Sforza,Trentino,5,28-32,Chardonnay 100%,Linguine agli scampi,92,5,92,nd,nd,,,Bianco spumante,Sparkling White,12.5,11,10+60,acciaio/botte+sur lie,steel/oak+sur lie,"Brilante e delicato paguerino, catenelle fini e durature. Ventaglio odoroso suadente, dal vividi sentori di mela, nespola, cedro con accenni di mandorta, crosta di pane e cannella. A palato è fresco e di apprezzabile sapidità, con la cremosa effervescenza ad accentuare le sensazioni gustative. ",,Italy,Vintage,Traditional/Classic method,Extra Brut
1,0002743-1,9.28,52,1.73,57,,,,,,,4.5,,,Riserva,Trento Riserva Extra Brut 1673,DOC,Trento,Cesarini Sforza,Trentino,3★-5★,28-32,Chardonnay 100%,Gnocchi di patate ripieni alle prugne – Tagliolini all'astice – Maltagliati al ragù bianco di coniglio – Linguine agli scampi,90.0,3★-5★,90.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,11k,10+60,acciaio/botte+sur lie,steel/oak+sur lie,,,Italy,Vintage,Traditional/Classic method,Extra Brut
2,0006139,,,,,,,,,,,,2023,2023,,Trento Brut,DOC,Trento,De Vigili,Trentino,2,25-29,Chardonnay 100%,Moeche fritte,82,2,82,nd,nd,,,Bianco spumante,Sparkling White,12.5,2,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
1,0006139-1,0.12,1,0.02,1,,,,,,,2.0,NEW,,,Trento Brut,DOC,Trento,De Vigili,Trentino,2★,25-29,Chardonnay 100%,Moeche fritte,82.0,2★,82.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,2k,36,sur lie,steel+sur lie,,,Italy,Sans Année,Traditional/Classic method,Brut
2,0002868,,,,,,,,,,,,,2010,Riserva,Trento Riserva Brut Methius,DOC,Trento,Dorigati,Trentino,3,30-34,Chardonnay 60% – Pinot nero 40%,Trilogia di baccalà,86,3,86,nd,nd,,,Bianco spumante,Sparkling White,13,14,60,sur lie,steel+sur lie,"Manto paglierino impreziosito dallucente e raffinato perlage. L'esordioè subito evoluto, con nuance dipasticceria, pane tostato e fiori secchi;sottili tocchi di agrume candito eananas preludono alla complessità delpalato. Coerente ed elegante, entra conbella freschezza. Il gusto è sontuoso,rivelando ottima struttura e morbidacremosità. Rimane ad affinare sui lievitiper 60 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
1,0002868-1,0.34,2,0.06,2,,,,,,,3.0,,,Riserva,Trento Riserva Brut Methius,DOC,Trento,Dorigati,Trentino,3★,30-34,Chardonnay 60% – Pinot nero 40%,Trilogia di baccalà,86.0,3★,86.0,nd,nd,,,Bianco spumante,Sparkling White,13,14k,60,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0006140,,,,,,,,,,,,2023,2016,,Trento Brut Basiliscus,DOC,Trento,Endrizzi,Trentino,3,24-28,Chardonnay 100%,Coregone al forno,88,3,88,nd,nd,,,Bianco spumante,Sparkling White,12.5,2,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
1,0006140-1,0.34,2,0.07,2,,,,,,,3.0,NEW,,,Trento Brut Basiliscus,DOC,Trento,Endrizzi,Trentino,3★,24-28,Chardonnay 100%,Coregone al forno,88.0,3★,88.0,nd,nd,,,Bianco spumante,Sparkling White,12.5,2k,36,sur lie,steel+sur lie,,,Italy,Vintage,Traditional/Classic method,Brut
2,0002746,,,,,,,,,,,,2017,2011,Riserva,Trento Riserva Brut Piancastello,DOC,Trento,Endrizzi,Trentino,4,20-24,Chardonnay 60% – Pinot nero 40%,Tempura di calamari,89,4,89,nd,nd,,,Bianco spumante,Sparkling White,13,9,36,sur lie,steel+sur lie,"Una persistente corona suggella il vividoperlage nel calice paglierino chiaro.L'esordio è marcato da sottili sentori divaniglia, a seguire note floreali fresche,fragranza di pane e spezie dolci insottofondo. Il sorso, in crescendo,vivace e affilato, si fa via via cremoso eappagante, mettendo in luce una solidastruttura con decisa sapidità. Dinamico ilfinale, dai graditi ritorni di note tostate. Inbottiglia sui lieviti per 36 mesi.",,Italy,Vintage,Traditional/Classic method,Brut
