Entry,0006165,OLDRS,RS,RAWQP,QP,RS2,RAWQP2,QP2,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,0003841,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Gaggioli,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,60,5,acciaio,steel,,,Italy,,,
2,0003841,,,,,,,,,,,,2019,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Gaggioli,Emilia,2,5-9,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,50,5,acciaio,steel,,,Italy,,,
2,0003841,,,,,,,,,,,,2020,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Gaggioli,Emilia,3,5-9,Grechetto gentile 100%,nd,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,50,5,acciaio,steel,,,Italy,,,
2,0003841,,,,,,,,,,,,2021,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Gaggioli,Emilia,3,5-9,Grechetto gentile 100%,Panino con la mortadella,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,50,5,acciaio,steel,"Tenue paglierino lucente, con delicata mousse bianca. Ben definito, fresco e accattivante al naso, esprime fragranze di fiori bianchi, menta, timo e sbuffi salini sullo sfondo. Sorso aggraziato, brioso ed equilibrato. Regala un finale saporito di frutta bianca fresca. Fermenta a temperatura costante di 15 °C. In autoclave d'acciaio per 5 mesi ",,Italy,,,
2,0003841,,,,,,,,,,,,2023,2021,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Gaggioli,Emilia,2,8-12,Grechetto gentile 100%,Mortadella,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,40,5,acciaio,steel,,,Italy,,,
1,0003841-1,1.14,34,3.43,31,34,3.43,31,,,,2.3,,,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Gaggioli,Emilia,2★-3★,8-12,Grechetto gentile 100%,Panino con la mortadella – Mortadella,83.8,2★-3★,83.8,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,40k,5,acciaio,steel,,,Italy,,,
2,0003825,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,2,10-14,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,12,-,acciaio,steel,,,Italy,,,
2,0003825,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,2,10-14,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,12,-,acciaio,steel,,,Italy,,,
2,0003825,,,,,,,,,,,,2022,2020,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,3,10-14,Grechetto gentile 100%,nd,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,13,-,acciaio,steel,,,Italy,,,
2,0003825,,,,,,,,,,,,2023,2021,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,3,10-14,Grechetto gentile 100%,Crostini con baccalà,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,12,-,acciaio,steel,,,Italy,,,
1,0003825-1,0.91,27,2.28,21,27,2.28,21,,,,2.5,,,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,2★-3★,10-14,Grechetto gentile 100%,Crostini con baccalà,84.0,2★-3★,84.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,12k,-,acciaio,steel,,,Italy,,,
2,0003826,,,,,,,,,,,,2022,2022,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino Sans Année,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,3,10-14,Grechetto gentile 100%,nd,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,3,-,acciaio,steel,,Vino Sans Année,Italy,,,
1,0003826-1,0.34,10,0.85,8,10,0.85,8,,,,3.0,,2022,Frizzante,Colli Bolognesi Pignoletto Frizzante Del Monticino Sans Année,DOCG,Colli Bolognesi Pignoletto,Il Monticino,Emilia,3★,10-14,Grechetto gentile 100%,nd,86.0,3★,86.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,3k,-,acciaio,steel,,,Italy,,,
2,0003829,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,2,5-9,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,30,2,acciaio,steel,,,Italy,,,
2,0003829,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,3,5-9,Grechetto gentile 100%,nd,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,20,2,acciaio,steel,,,Italy,,,
2,0003829,,,,,,,,,,,,2020,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,3,5-9,Grechetto gentile 100%,Vol-au-vent con spuma di mortadella,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,10,2,acciaio,steel,"Giallo paglierino con sfumature verdoline, punteggiato da leggere bollicine briose. Apre su profumi di frutta e fiori freschi; seguono erbette aromatiche, mela verde e rimandi agrumati. Ingresso fresco e dinamico, sviluppo equilibrato. Finale asciutto e pulito con nitidi ricordi di salvia. Sosta in acciaio sui lieviti per 6 mesi. ",,Italy,,,
2,0003829,,,,,,,,,,,,2021,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,3,5-9,Grechetto gentile 100%,nd,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,10,2,acciaio,steel,,,Italy,,,
2,0003829,,,,,,,,,,,,2022,2020,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,3,5-9,Grechetto gentile 100%,nd,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,30,2,acciaio,steel,,,Italy,,,
2,0003829,,,,,,,,,,,,2023,2021,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,3,5-9,Grechetto gentile 100%,Fiori di zucca ripieni di ricotta e acciughe,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,30,2,acciaio,steel,,,Italy,,,
1,0003829-1,1.81,54,7.78,70,54,7.78,70,,,,2.8,,,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Isola,Emilia,2★-3★,5-9,Grechetto gentile 100%,Vol-au-vent con spuma di mortadella – Fiori di zucca ripieni di ricotta e acciughe,85.5,2★-3★,85.5,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,30k,2,acciaio,steel,,,Italy,,,
2,0003851,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,La Mancina,Emilia,2,5-9,Grechetto gentile 100%,Pizza alle zucchine,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,50,4,acciaio,steel,"Giallo paglierino tenue con mousse leggera ed evanescente. Naso leggiadro di susina e pesca gialla,  rosa e biancospino, ricordi di anice Ingresso cremoso, invitante, dalla preziosa vena fresca e finale lievemente ammandorlato; ottima bevibilità. Presa di spuma per 3 mesi in acciaio. ",,Italy,,,
2,0003851,,,,,,,,,,,,2019,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,La Mancina,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,45,4,acciaio,steel,,,Italy,,,
2,0003851,,,,,,,,,,,,2020,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,La Mancina,Emilia,2,10-14,Grechetto gentile 100%,Crescentine con mortadella,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,45,4,acciaio,steel,"Paglierino tenue con riflessi verdolini Bouquet composto da rimandi di sambuco, melone bianco e papaia, in un insieme fragrante e lineare. Palato agile e fresco; classico epilogo lievemente amaricante di scorza di limone. In acciaio per 4 mesi. ",,Italy,,,
1,0003851-1,0.35,10,0.87,8,10,0.87,8,,,,2.0,,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,La Mancina,Emilia,2★,10-14,Grechetto gentile 100%,Crescentine con mortadella – Pizza alle zucchine,82.0,2★,82.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,45k-50k,4,acciaio,steel,,,Italy,,,
2,0003852,,,,,,,,,,,,2019,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Manaresi,Emilia,2,5-9,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,15,2,acciaio,steel,,,Italy,,,
2,0003852,,,,,,,,,,,,2020,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Manaresi,Emilia,3,5-9,Grechetto gentile 100%,Risotto agli asparagi,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,15,2,acciaio,steel,"Tenue colore paglierino, con mousse persistente nel calice. Piuttosto definiti i rimandi fruttati di pesca gialla e melone nostrano, leggeri tocchi floreali di gelsomino, zucchero filato, erbe aromatiche variegate. Delicatamente fruttato al palato, si esprime con freschezza tesa e vitale, giusta sapidità, finale suadente grazie a un misurato residuo zuccherino. È sottoposto a 4 mesi di presa di spuma in autoclave. ",,Italy,,,
2,0003852,,,,,,,,,,,,2021,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Manaresi,Emilia,3,5-9,Grechetto gentile 100%,Canocchie al timo,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,15,2,acciaio,steel,"Giallo paglierino, dai bagliori vivaci  e cristallini; mousse fine e duratura Naso di arancia bionda, mughetto, biancospino, sambuco, mela renetta, su un tappeto di erbe aromatiche. Fresco e corroborante, vivace al palato, incede sicuro e mantiene  una buona persistenza, succosa. La rifermentazione in autoclave si protrae per quasi 2 mesi. ",,Italy,,,
2,0003852,,,,,,,,,,,,2022,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Manaresi,Emilia,2,5-9,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,18,-,-,-,,,Italy,,,
2,0003852,,,,,,,,,,,,2023,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Manaresi,Emilia,3,9-13,Grechetto gentile 100%,Lasagnette con ragù di coniglio,88,3,88,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,21,-,-,-,,,Italy,,,
1,0003852-1,1.25,38,3.41,31,38,3.41,31,,,,2.6,,,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Manaresi,Emilia,2★-3★,9-13,Grechetto gentile 100%,Risotto agli asparagi – Canocchie al timo – Lasagnette con ragù di coniglio,85.2,2★-3★,85.2,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,21k,-,-,-,,,Italy,,,
2,0003865,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante Giullare,DOCG,Colli Bolognesi Pignoletto,Nugareto,Emilia,1,5-9,Grechetto gentile 100%,nd,77,1,77,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,24,-,-,-,,,Italy,,,
1,0003865-1,0.00,0,0.01,0,0,0.01,0,,,,1.0,,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante Giullare,DOCG,Colli Bolognesi Pignoletto,Nugareto,Emilia,1★,5-9,Grechetto gentile 100%,nd,77.0,1★,77.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,24k,-,-,-,,,Italy,,,
2,0003842,,,,,,,,,,,,2021,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Podere Riosto,Emilia,3,10-14,Grechetto gentile 100%,nd,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,24,-,-,-,,,Italy,,,
1,0003842-1,0.34,10,0.85,8,10,0.85,8,,,,3.0,,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Podere Riosto,Emilia,3★,10-14,Grechetto gentile 100%,nd,86.0,3★,86.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,24k,-,-,-,,,Italy,,,
2,0003860,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante Torre Dei Nani Spazzavento,DOCG,Colli Bolognesi Pignoletto,Poderi Fiorini,Emilia,1,5-9,Grechetto gentile 100%,nd,77,1,77,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,25,3,acciaio,steel,,,Italy,,,
2,0003860,,,,,,,,,,,,2019,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante Torre Dei Nani Spazzavento,DOCG,Colli Bolognesi Pignoletto,Poderi Fiorini,Emilia,3,5-9,Grechetto gentile 100%,Flan di zucchine e gamberetti,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,45,3,acciaio,steel,"Smagliante paglierino, animato da una leggera schiuma. Apre con sfumature raffinate di agrumi, susina goccia  d'oro e fiori di tiglio; segue in chiusura un filo mielato. Aggraziato al palato: una mousse carezzevole lo solletica piacevolmente, svanendo in un finale ammandorlato. Matura in acciaio per 3 mesi ",,Italy,,,
1,0003860-1,0.34,10,1.47,13,10,1.47,13,,,,2.0,,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante Torre Dei Nani Spazzavento,DOCG,Colli Bolognesi Pignoletto,Poderi Fiorini,Emilia,1★-3★,5-9,Grechetto gentile 100%,Flan di zucchine e gamberetti,81.5,1★-3★,81.5,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,25k-45k,3,acciaio,steel,,,Italy,,,
2,0003843,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante Bonzarino Bianco,DOCG,Colli Bolognesi Pignoletto,Tenuta Bonzara,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,18,-,-,-,,,Italy,,,
2,0003843,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante Bonzarino Bianco,DOCG,Colli Bolognesi Pignoletto,Tenuta Bonzara,Emilia,2,5-9,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,18,-,-,-,,,Italy,,,
2,0003843,,,,,,,,,,,,2019,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante Bonzarino Bianco,DOCG,Colli Bolognesi Pignoletto,Tenuta Bonzara,Emilia,3,5-9,Grechetto gentile 100%,nd,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,20,-,-,-,,,Italy,,,
2,0003843,,,,,,,,,,,,2020,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante Bonzarino Bianco,DOCG,Colli Bolognesi Pignoletto,Tenuta Bonzara,Emilia,2,5-9,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,20,-,-,-,,,Italy,,,
2,0003843,,,,,,,,,,,,2021,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante Bonzarino Bianco,DOCG,Colli Bolognesi Pignoletto,Tenuta Bonzara,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,20,-,-,-,,,Italy,,,
1,0003843-1,0.80,24,3.45,31,24,3.45,31,,,,2.2,,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante Bonzarino Bianco,DOCG,Colli Bolognesi Pignoletto,Tenuta Bonzara,Emilia,2★-3★,5-9,Grechetto gentile 100%,nd,83.4,2★-3★,83.4,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,18k-20k,-,-,-,,,Italy,,,
2,0003844,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante Pinus Laetus Sui Lieviti,DOCG,Colli Bolognesi Pignoletto,Tenuta La Riva,Emilia,3,5-9,Grechetto gentile 100%,Tortelli verdi,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,10,24,sur lie,steel+sur lie,,Metodo Ancestrale,Italy,,,
1,0003844-1,0.34,10,1.46,13,10,1.46,13,,,,3.0,,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante Pinus Laetus Sui Lieviti,DOCG,Colli Bolognesi Pignoletto,Tenuta La Riva,Emilia,3★,5-9,Grechetto gentile 100%,Tortelli verdi,86.0,3★,86.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,10k,24,sur lie,steel+sur lie,,,Italy,,,
2,0003834,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,2,5-9,Grechetto gentile 100%,Cappellacci ferraresi al burro e salvia,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,25,6,acciaio,steel,"Paglierino lucente, leggera mousse.  Il naso è un intreccio tra un delicato agrumato, ananas ed erbe aromatiche. Al palato è aggraziato, di media freschezza con finale ancora agrumato. Beva appagante. Presa di spuma e maturazione sui lieviti in autoclave ",,Italy,,,
2,0003834,,,,,,,,,,,,2021,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,25,6,acciaio,steel,,,Italy,,,
2,0003834,,,,,,,,,,,,2022,2020,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,25,6,acciaio,steel,,,Italy,,,
2,0003834,,,,,,,,,,,,2023,2021,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,3,7-11,Grechetto gentile 100%,Pizza con fiordilatte e crudo,88,3,88,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,21,6,acciaio,steel,"Giallo limone dai riflessi verdolini, spuma candida, cremosa e persistente, Profumo delicato, fine e preciso, floreale di biancospino e sambuco, poi arriva la frutta fresca, pesca bianca e pera, quindi pompelmo e lime. Assaggio raffinato, fresco e bilanciato, sfocia in magnifiche e durevoli tracce  ",,Italy,,,
1,0003834-1,0.69,21,2.29,21,21,2.29,21,,,,2.3,,,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,2★-3★,7-11,Grechetto gentile 100%,Cappellacci ferraresi al burro e salvia – Pizza con fiordilatte e crudo,83.5,2★-3★,83.5,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,21k,6,acciaio,steel,,,Italy,,,
2,0003835,,,,,,,,,,,,2018,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante Surlie Metodo Famigliare,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,2,10-14,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,25,-,acciaio,steel,,Metodo Ancestrale,Italy,Sans Année,,
2,0003835,,,,,,,,,,,,2023,2023,Frizzante,Colli Bolognesi Pignoletto Frizzante Surlie Metodo Famigliare,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,3,10-14,Grechetto gentile 100%,Canapè al formaggio,86,3,86,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,25,-,acciaio,steel,,Metodo Ancestrale,Italy,Sans Année,,
1,0003835-1,0.45,14,1.14,10,14,1.14,10,,,,2.5,,,Frizzante,Colli Bolognesi Pignoletto Frizzante Surlie Metodo Famigliare,DOCG,Colli Bolognesi Pignoletto,Tenuta Santa Croce,Emilia,2★-3★,10-14,Grechetto gentile 100%,Canapè al formaggio,84.0,2★-3★,84.0,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12,25k,-,acciaio,steel,,,Italy,,,
2,0003837,,,,,,,,,,,,2017,2015,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,3,10-14,Grechetto gentile 100%,Farinata di ceci,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,70,4,acciaio,steel,"Aspetto paglierino brillante dalla spuma vivace. All'olfatto è di buona intensità, con ricordi di mela golden, pesca tabacchiera, fresche note floreali di tiglio e gelsomino. Al palato si presenta con note croccanti di frutta fresca dalla buccia profumata, con struttura agile  e vitale, di ottima bevibilità. Presa di spuma in autoclave per 4 mesi ",,Italy,,,
2,0003837,,,,,,,,,,,,2018,2016,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,2,10-14,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,70,4,acciaio,steel,,,Italy,,,
2,0003837,,,,,,,,,,,,2019,2017,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,2,10-14,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,70,4,acciaio,steel,,,Italy,,,
2,0003837,,,,,,,,,,,,2020,2018,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,3,10-14,Grechetto gentile 100%,Frittata con erbe di campo,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,70,4,acciaio,steel,"Giallo paglierino intenso dalla mousse fine e cremosa. Netti profumi di pera, pesca nettarina, uva spina, erbe aromatiche, timo, biancospino. In bocca è goloso, di grande succosità, in ottimo equilibrio tra freschezza e sapidità, che invita al riassaggio, sempre dinamico e fruttato. Sosta per 4 mesi in autoclave. ",,Italy,,,
2,0003837,,,,,,,,,,,,2021,2019,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,2,10-14,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,70,4,acciaio,steel,,,Italy,,,
2,0003837,,,,,,,,,,,,2022,2020,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,2,10-14,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,70,4,acciaio,steel,,,Italy,,,
2,0003837,,,,,,,,,,,,2023,2021,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,3,10-14,Grechetto gentile 100%,Frittura di rane,85,3,85,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,60,4,acciaio,steel,,,Italy,,,
1,0003837-1,1.15,35,2.88,26,35,2.88,26,,,,2.4,,,Frizzante,Colli Bolognesi Pignoletto Frizzante,DOCG,Colli Bolognesi Pignoletto,Tizzano,Emilia,2★-3★,10-14,Grechetto gentile 100%,Frittata con erbe di campo – Frittura di rane,84.4,2★-3★,84.4,nd,nd,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,11.5,60k,4,acciaio,steel,,,Italy,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0003869,,,,,,,,,,,,2017,2015,Frizzante,Colli D'Imola Pignoletto Frizzante Le Bornici,DOC,Colli D'Imola Pignoletto,Fondo Ca Vecja,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,6,5,acciaio,steel,,,Italy,,,
2,0003869,,,,,,,,,,,,2018,2016,Frizzante,Colli D'Imola Pignoletto Frizzante Le Bornici,DOC,Colli D'Imola Pignoletto,Fondo Ca Vecja,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,4,5,acciaio,steel,,,Italy,,,
2,0003869,,,,,,,,,,,,2019,2017,Frizzante,Colli D'Imola Pignoletto Frizzante Le Bornici,DOC,Colli D'Imola Pignoletto,Fondo Ca Vecja,Emilia,2,5-9,Grechetto gentile 100%,nd,82,2,82,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,4,5,acciaio,steel,,,Italy,,,
2,0003869,,,,,,,,,,,,2020,2018,Frizzante,Colli D'Imola Pignoletto Frizzante Le Bornici,DOC,Colli D'Imola Pignoletto,Fondo Ca Vecja,Emilia,2,10-14,Grechetto gentile 100%,nd,84,2,84,,na,Emilia Pignoletto,,Bianco frizzante,Semi-Sparkling White,12.5,5,5,acciaio,steel,,,Italy,,,
